Date,Buy_cash,Buy_transfer,Sell
2025-03-17,25330.00,25360.00,25720.00
2025-03-18,25320.00,25350.00,25710.00
2025-03-19,25340.00,25370.00,25730.00
2025-03-20,25350.00,25380.00,25740.00
2025-03-21,25370.00,25400.00,25760.00
2025-03-22,25370.00,25400.00,25760.00
2025-03-23,25370.00,25400.00,25760.00
2025-03-24,25420.00,25450.00,25810.00
2025-03-25,25420.00,25450.00,25810.00
2025-03-26,25360.00,25390.00,25750.00
2025-03-27,25360.00,25390.00,25750.00
2025-03-28,25370.00,25400.00,25760.00
2025-03-29,25370.00,25400.00,25760.00
2025-03-30,25370.00,25400.00,25760.00
2025-03-31,25350.00,25380.00,25740.00
2025-04-01,25430.00,25460.00,25820.00
2025-04-02,25430.00,25460.00,25820.00
2025-04-03,25590.00,25620.00,25980.00
2025-04-04,25570.00,25600.00,25960.00
2025-04-05,25570.00,25600.00,25960.00
2025-04-06,25570.00,25600.00,25960.00
2025-04-07,25570.00,25600.00,25960.00
2025-04-08,25750.00,25780.00,26140.00
2025-04-09,25792.00,25822.00,26182.00
2025-04-10,25580.00,25610.00,25970.00
2025-04-11,25530.00,25560.00,25920.00
